index,time,x,y,µØ´ÅY,µØ´ÅZ,´ÅÆ«½Ç,ÆøÑ¹,²½³¤,µ¥²½×ª¶¯½Ç,Æ«º½½Ç,¸©Ñö½Ç,¹ö×ª½Ç,,,,,,,,,,,,,,,,,,,,µØ´ÅY,µØ´ÅZ,´ÅÆ«½Ç,ÆøÑ¹,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51641747,-29.38956865,-1.008585488,997.680603,-0.623752,-0.125556,-0.070107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.76861193,-30.32325388,-1.016558598,997.680603,-0.621572,-0.128988,-0.076037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.80935243,-30.29800905,-1.015214638,997.680603,-0.621846,-0.130021,-0.076908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74597757,-31.42856722,-1.032981619,997.680603,-0.608088,-0.12851,-0.071512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.38111835,-30.92210794,-1.034480337,997.680603,-0.58982,-0.127151,-0.067103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85357726,-31.22966315,-1.051455785,997.680603,-0.575726,-0.116897,-0.051699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4495477,-31.6278794,-1.066638044,997.684692,-0.54656,-0.113455,-0.04967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36370688,-31.67505102,-1.069349623,997.684692,-0.551875,-0.109649,-0.0507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.52603669,-31.30476152,-1.085072321,997.684692,-0.474208,-0.108351,-0.054169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.67806784,-31.3908619,-1.107591317,997.684692,-0.354946,-0.108016,-0.063276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.75257744,-31.3535472,-1.105216419,997.684692,-0.366614,-0.10829,-0.069313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32288647,-31.5905363,-1.119182732,997.684692,-0.275596,-0.108685,-0.074121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.79137698,-31.53145454,-1.106498158,997.684692,-0.275921,-0.108782,-0.0736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.75596011,-31.54917438,-1.107621161,997.684692,-0.269693,-0.108493,-0.070444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7788312,-31.46917859,-1.106024646,997.677307,-0.218617,-0.106193,-0.060829
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.41715756,-31.64790651,-1.117484529,997.677307,-0.178234,-0.098686,-0.039931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.23142425,-31.87411286,-1.099787783,997.677307,-0.123153,-0.089926,-0.017456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5567408,-31.896031,-1.091997808,997.677307,-0.107094,-0.086916,-0.010704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.42546881,-31.96384446,-1.096109237,997.677307,-0.094088,-0.08347,-0.003881
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67704723,-32.27460071,-1.093859538,997.677307,-0.086752,-0.081522,-0.000917
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45239422,-32.2656967,-1.07496942,997.677307,-0.07653,-0.078097,0.002383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34942522,-32.32118952,-1.078158079,997.677307,-0.069827,-0.07517,0.006077
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45175377,-32.40504187,-1.076785941,997.682922,-0.040178,-0.069925,0.021269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36209661,-32.45316473,-1.079550622,997.682922,-0.022199,-0.067452,0.030677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.11374652,-32.51540855,-1.0863094,997.682922,0.005959,-0.064532,0.045203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93836067,-32.5384909,-1.090833335,997.682922,0.013506,-0.063706,0.048982
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.91334504,-32.55147282,-1.091601629,997.682922,0.019671,-0.062886,0.052079
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04569799,-32.55799542,-1.088487678,997.682922,0.013802,-0.062389,0.05364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19286625,-32.54311888,-1.084757788,997.682922,0.026515,-0.062193,0.055749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16459242,-32.55802323,-1.08562618,997.682922,0.026927,-0.061319,0.055938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.14745887,-32.72144259,-1.088099459,997.692017,0.0245,-0.060546,0.054441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.13057581,-32.73028995,-1.088615421,997.692017,0.014216,-0.060131,0.049202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1568087,-32.70493353,-1.087667731,997.692017,0.02082,-0.060895,0.043681
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.24602256,-32.6532194,-1.084877768,997.692017,0.007327,-0.06373,0.03238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3237144,-32.61206806,-1.082496975,997.692017,-0.010712,-0.066095,0.02312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.43641476,-32.54784907,-1.07898555,997.692017,-0.031255,-0.06934,0.007998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47409722,-32.51814667,-1.077705814,997.692017,-0.013898,-0.07072,-0.00085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49373432,-32.50758107,-1.077101761,997.692017,-0.03108,-0.071124,-0.009783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.47642148,-32.51704959,-1.077636285,997.690308,-0.010153,-0.070815,-0.012272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.43390697,-32.53984484,-1.078943042,997.690308,-0.007676,-0.069519,-0.010976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42038806,-32.57789103,-1.079751965,997.690308,0.067082,-0.067895,-0.00796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36294922,-32.6404869,-1.081920377,997.690308,0.112891,-0.063957,-0.00237
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.27388959,-32.68769279,-1.084646737,997.690308,0.120816,-0.060775,0.00137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45103965,-32.71650831,-1.080785811,997.690308,0.108473,-0.057758,0.004559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42425706,-32.77915212,-1.082216573,997.690308,0.15688,-0.053554,0.007027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3638833,-32.81113057,-1.084056967,997.690308,0.15896,-0.051566,0.007806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48831333,-32.8276494,-1.0813079,997.696045,0.165812,-0.050156,0.007448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48945341,-32.82706199,-1.081273423,997.696045,0.163888,-0.050353,0.006468
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65873809,-32.95023375,-1.078826172,997.696045,0.149808,-0.051814,0.004429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42754369,-32.74155968,-1.058165227,997.696045,0.141088,-0.0531,0.003134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.47554085,-32.71449235,-1.056698586,997.696045,0.137291,-0.054841,0.001271
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35808967,-32.70537024,-1.059305762,997.696045,0.135925,-0.055963,0.000056
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55215028,-32.67109515,-1.054355098,997.696045,0.132022,-0.057553,-0.001295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.58190094,-32.65417893,-1.053444192,997.696045,0.131043,-0.058527,-0.001714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.628516,-32.62760593,-1.05201604,997.697815,0.131704,-0.059896,-0.00117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6521089,-32.614143,-1.05129304,997.697815,0.134278,-0.060424,0.000335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65893302,-32.45533605,-1.049028859,997.697815,0.14004,-0.060475,0.003541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6209782,-32.46599837,-1.050050014,997.697815,0.135849,-0.059655,0.005553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.57853593,-32.49027581,-1.051356428,997.697815,0.139013,-0.05812,0.007119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42438254,-32.54044115,-1.055600983,997.697815,0.110438,-0.055437,0.008798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3576186,-32.26936268,-1.053568319,997.697815,0.111858,-0.053809,0.009436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29640756,-32.30413473,-1.055464529,997.697815,0.111845,-0.051925,0.009223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.28098784,-32.77535257,-1.062010049,997.689209,0.110024,-0.050852,0.008065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.21516458,-32.81195844,-1.064016964,997.689209,0.103873,-0.049212,0.004541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1458357,-32.85038392,-1.066129082,997.689209,0.096446,-0.04751,0.000345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9696375,-32.9470495,-1.071484236,997.689209,0.080818,-0.042916,-0.008465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.79504518,-33.04168969,-1.076775985,997.689209,0.070106,-0.038067,-0.014525
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45461958,-33.22280424,-1.087050943,997.689209,0.060987,-0.028126,-0.019946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34333075,-32.90946426,-1.085781733,997.689209,0.072585,-0.020153,-0.018895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00493511,-33.08560334,-1.096037012,997.689209,0.090169,-0.009194,-0.010668
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.38822635,-32.99396903,-1.085773158,997.693237,0.129118,-0.004919,-0.002929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48585168,-32.94232168,-1.082811798,997.693237,0.150783,-0.006258,0.008796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65591779,-32.80175722,-1.053673653,997.693237,0.16906,-0.012425,0.015225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.77937026,-32.63730794,-1.048664636,997.693237,0.167345,-0.020898,0.019434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.29303871,-32.33628431,-1.032852947,997.693237,0.166474,-0.036581,0.021524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.76521415,-31.82474836,-1.015032206,997.693237,0.160067,-0.047453,0.020293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.36506852,-31.83060797,-1.001628476,997.693237,0.141049,-0.062632,0.01595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.62137888,-31.6651564,-0.993555164,997.693237,0.133246,-0.071296,0.012216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92412952,-31.62353454,-0.986265656,997.689819,0.122047,-0.081323,0.006371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.05630404,-31.53570037,-0.982080502,997.689819,0.115853,-0.085944,0.002957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.86988707,-31.48852464,-0.985491027,997.689819,0.11191,-0.089828,-0.000153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8873617,-31.47695734,-0.984936287,997.689819,0.11147,-0.09041,-0.00037
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.83249003,-31.51327925,-0.98667821,997.689819,0.114305,-0.088479,0.001213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47824619,-31.8925554,-0.999993964,997.689819,0.117479,-0.085749,0.001923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.02151695,-32.17582114,-1.014174469,997.689819,0.118076,-0.080481,0.000677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87725768,-32.26511789,-1.018651415,997.689819,0.114641,-0.076268,-0.001841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6160285,-32.42461075,-1.026727904,997.692322,0.106467,-0.068764,-0.00746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.42100721,-32.54177736,-1.032731402,997.692322,0.101339,-0.063097,-0.011015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.80051053,-32.82537717,-1.05065977,997.692322,0.100771,-0.057702,-0.013135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.10272279,-33.69912844,-1.055100208,997.692322,0.169201,-0.05119,-0.013556
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.02362444,-33.74383321,-1.05744571,997.692322,0.171783,-0.048636,-0.012542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18777416,-34.35565713,-1.061447537,997.692322,0.212591,-0.048137,-0.011004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.20610574,-34.17265233,-1.05876286,997.692322,0.204602,-0.049803,-0.010944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35984632,-34.08579241,-1.054258249,997.692322,0.199985,-0.054731,-0.01255
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.50891566,-34.01994835,-1.050123794,997.685608,0.201671,-0.058808,-0.015063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68095071,-33.92068118,-1.045059108,997.685608,0.189554,-0.065096,-0.020746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75682393,-33.85723273,-1.042572667,997.685608,0.173036,-0.069007,-0.02521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.88716959,-33.78085164,-1.038718683,997.685608,0.158761,-0.074138,-0.032541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9559081,-33.7402873,-1.036682587,997.685608,0.149236,-0.076978,-0.037575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.09209424,-33.71962668,-1.033428311,997.685608,0.159456,-0.079946,-0.044014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.09887095,-33.71559163,-1.033227377,997.685608,0.154577,-0.080578,-0.046735
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.02392745,-33.76015433,-1.035448714,997.685608,0.149035,-0.078857,-0.050178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.97891296,-33.86289471,-1.037766486,997.685608,0.136564,-0.074119,-0.057369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91438953,-33.90089243,-1.039671004,997.685608,0.139251,-0.072022,-0.056114
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47466682,-33.87736781,-1.027165417,997.685608,0.142905,-0.070451,-0.051804
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24223823,-33.92634955,-1.032841925,997.685608,0.170319,-0.069904,-0.049941
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24170257,-33.92666888,-1.032857711,997.685608,0.172564,-0.069669,-0.048674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5709288,-33.95671368,-1.026124073,997.685608,0.186128,-0.06887,-0.052031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.34416577,-34.02159131,-1.03186486,997.685608,0.145549,-0.066296,-0.063565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.29133673,-34.05311622,-1.03341682,997.683899,0.147551,-0.064592,-0.062643
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.36021029,-34.09087918,-1.032413604,997.683899,0.155908,-0.061472,-0.057587
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30218424,-34.12545406,-1.034114669,997.683899,0.162931,-0.059148,-0.05385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.20559399,-34.18274217,-1.03694285,997.683899,0.172227,-0.055468,-0.04904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.98500497,-34.23381534,-1.042388935,997.683899,0.17856,-0.052861,-0.046576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87468642,-34.29794688,-1.045608009,997.683899,0.18489,-0.049045,-0.043619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9459305,-34.33490914,-1.044522321,997.683899,0.186845,-0.046518,-0.042158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.95127696,-34.51951856,-1.046732209,997.683899,0.17476,-0.043407,-0.040181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.90939649,-34.54366871,-1.047944753,997.68219,0.177903,-0.041901,-0.038644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.88301085,-34.40561206,-1.046785185,997.68219,0.149048,-0.039716,-0.037989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.81602204,-34.44422903,-1.048731011,997.68219,0.147705,-0.037903,-0.03902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69637369,-34.47682631,-1.051752328,997.68219,0.129733,-0.035895,-0.040967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.53631531,-34.51877231,-1.055780828,997.68219,0.10189,-0.033129,-0.044136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.48805001,-34.54604144,-1.057178476,997.68219,0.099366,-0.031879,-0.045668
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72657846,-34.59416806,-1.052555395,997.68219,0.142121,-0.031429,-0.046753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07006879,-34.55771055,-1.044636827,997.68219,0.1398,-0.032781,-0.046682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24841028,-34.45352061,-1.039468395,997.687317,0.139696,-0.037909,-0.046035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.41341216,-34.35599817,-1.03467228,997.687317,0.138744,-0.042737,-0.045929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.68013501,-34.19610236,-1.026890596,997.687317,0.133845,-0.050838,-0.047733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.43724788,-34.06356831,-1.00908889,997.687317,0.125577,-0.055931,-0.049856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.48406092,-33.92978795,-1.006328009,997.687317,0.112035,-0.062713,-0.053641
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.60556311,-33.852544,-1.002742886,997.687317,0.10706,-0.06661,-0.056289
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75112374,-33.75918901,-0.99843694,997.687317,0.100896,-0.071288,-0.059635
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.88832173,-34.76126472,-1.008841814,997.687317,0.094244,-0.073465,-0.061524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90808262,-34.7488058,-1.008273133,997.696838,0.089097,-0.074315,-0.064568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.83420787,-34.48416391,-1.006346211,997.696838,0.085824,-0.072995,-0.067268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.73229902,-34.54849969,-1.009298967,997.696838,0.081116,-0.070289,-0.070345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.51724731,-34.68281826,-1.015511158,997.696838,0.074876,-0.064386,-0.074548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90973965,-35.13507896,-1.033969605,997.696838,0.079921,-0.05911,-0.076408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55180675,-35.34563812,-1.044126404,997.696838,0.079074,-0.049021,-0.077673
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47948057,-35.50599905,-1.047618375,997.696838,0.093691,-0.041997,-0.077854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9837794,-35.74943601,-1.061072907,997.696838,0.112396,-0.031251,-0.077129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74160712,-35.88373887,-1.067834362,997.700623,0.116217,-0.024294,-0.075815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75922871,-36.05285169,-1.069441586,997.700623,0.129472,-0.015547,-0.072723
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.63359167,-36.12143237,-1.072923164,997.700623,0.134693,-0.011723,-0.070374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00604495,-35.91785678,-1.062599003,997.700623,0.183268,-0.009443,-0.067865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.11803836,-35.33716832,-1.053243723,997.700623,0.207886,-0.009987,-0.067399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1916743,-35.29512015,-1.051158378,997.700623,0.205755,-0.012277,-0.068156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.02429721,-35.31610349,-1.054993617,997.700623,0.137069,-0.014257,-0.069057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.54879332,-35.09186726,-1.041053663,997.700623,0.124388,-0.01727,-0.070395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.61585115,-35.05251799,-1.039141719,997.69873,0.123136,-0.019258,-0.070883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.27213172,-34.40117986,-1.016989922,997.69873,0.121528,-0.021208,-0.070764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.38127244,-34.33341919,-1.013813779,997.69873,0.12315,-0.02424,-0.069395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44821731,-34.44285985,-1.013839087,997.69873,0.124698,-0.025946,-0.067922
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.95523581,-34.39259808,-1.002639667,997.69873,0.126378,-0.027365,-0.065073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.96982526,-34.38326302,-1.002215179,997.69873,0.129868,-0.027505,-0.062845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.40979821,-34.37492129,-0.993070522,997.69873,0.132568,-0.026888,-0.0595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.79382276,-34.38309934,-1.005856288,997.69873,0.133111,-0.02654,-0.05721
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.82581344,-34.36281249,-1.004925745,997.703857,0.138646,-0.026995,-0.053663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.57943785,-34.62165995,-1.013425468,997.703857,0.136729,-0.028551,-0.051084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.76101393,-34.50777896,-1.008171707,997.703857,0.142946,-0.033222,-0.046576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.02092218,-34.52556825,-1.003034823,997.703857,0.125627,-0.037688,-0.043304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.310848,-34.49253373,-0.996651939,997.703857,0.129758,-0.045515,-0.03952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49008795,-34.37593719,-0.991446724,997.703857,0.130578,-0.050612,-0.03835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.84216585,-36.46581084,-1.011191259,997.703857,0.124506,-0.057535,-0.038495
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12870838,-37.88941775,-1.022745463,997.703857,0.138557,-0.061603,-0.039366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26109452,-37.80830883,-1.019247959,997.707764,0.136024,-0.065275,-0.040388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78164186,-37.43205581,-1.024067677,997.707764,0.123186,-0.070117,-0.042119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.88717399,-37.36763339,-1.021246072,997.707764,0.120582,-0.073105,-0.043306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.72635047,-37.15102331,-1.021797323,997.707764,0.118494,-0.077292,-0.045187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.37013351,-37.1321377,-1.02857973,997.707764,0.117578,-0.079904,-0.046797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.50196522,-37.05241236,-1.025025768,997.707764,0.111077,-0.083864,-0.050145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.57498002,-36.99027783,-1.022841374,997.707764,0.098999,-0.086598,-0.053065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.37242186,-37.02926001,-1.047327824,997.707764,0.095268,-0.090781,-0.058174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4612769,-36.97780534,-1.044926247,997.709534,0.088309,-0.093524,-0.061788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14027671,-36.94846083,-1.051102155,997.709534,0.080288,-0.097354,-0.06687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.22294119,-36.90103518,-1.04886336,997.709534,0.075281,-0.099799,-0.069428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.80414029,-36.79446384,-1.03584098,997.709534,0.076465,-0.103287,-0.071493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.88884551,-36.78158829,-1.033985102,997.709534,0.089726,-0.104866,-0.071583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.96390026,-36.73681268,-1.03194323,997.709534,0.092446,-0.106761,-0.069879
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98767404,-35.83719216,-1.020477889,997.709534,0.11893,-0.108297,-0.068049
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.13556771,-35.9720187,-1.019162701,997.709534,0.14144,-0.110057,-0.06614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.25470617,-35.89845323,-1.015847581,997.711243,0.145866,-0.112976,-0.063145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.36753345,-35.85215381,-1.013000968,997.711243,0.155703,-0.115161,-0.060938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.52808818,-35.75145125,-1.008516001,997.711243,0.161088,-0.1191,-0.057145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70108522,-35.69180634,-1.004304104,997.711243,0.178468,-0.121997,-0.054075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.93715474,-35.88582828,-1.002071982,997.711243,0.190774,-0.126048,-0.049242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02268875,-35.83102789,-0.999686838,997.711243,0.19503,-0.127912,-0.046317
